ActivityStartDate,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultDepthHeightMeasure/MeasureUnitCode,MonitoringLocationIdentifier,_name,_dist_km,ResultDetectionConditionText,ResultStatusIdentifier,ResultCommentText,source
2022-05-06,Phosphorus,0.13,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.,original
2022-05-06,Turbidity,31.0,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2022-05-06,Nitrogen,0.264,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2022-05-23,Phosphorus,0.17,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.,original
2022-05-23,Nitrogen,0.259,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2022-05-23,Turbidity,31.0,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2022-06-17,Turbidity,28.0,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2022-06-17,Nitrogen,0.245,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2022-06-17,Phosphorus,0.06,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.,original
2022-06-27,Phosphorus,0.13,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.,original
2022-06-27,Nitrogen,0.286,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2022-06-27,Turbidity,23.0,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2022-07-13,Turbidity,29.0,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2022-07-13,Nitrogen,0.251,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2022-07-13,Phosphorus,0.12,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.,original
2022-07-29,Phosphorus,0.12,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.,original
2022-07-29,Nitrogen,0.317,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2022-07-29,Turbidity,20.0,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2022-08-31,Nitrogen,0.411,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2022-08-31,Phosphorus,0.1,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.,original
2022-08-31,Turbidity,19.0,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.,original
2022-10-28,Turbidity,13.0,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2022-10-28,Nitrogen,0.16,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2022-10-28,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.,original
2022-12-09,Turbidity,3.6,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2022-12-09,Phosphorus,0.06,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.,original
2022-12-09,Nitrogen,0.211,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-01-23,Phosphorus,0.03,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-01-23,Turbidity,2.8,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-01-23,Nitrogen,0.07,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-02-21,Phosphorus,0.03,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-02-21,Turbidity,3.6,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.,original
2023-02-21,Nitrogen,0.074,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-03-20,Phosphorus,0.08,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-03-20,Nitrogen,0.07,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-03-20,Turbidity,7.1,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-04-03,Phosphorus,0.98,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-04-03,Nitrogen,0.102,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-04-03,Turbidity,22.0,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-04-18,Phosphorus,0.22,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-04-18,Turbidity,37.0,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-04-18,Nitrogen,0.297,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-05-09,Turbidity,23.0,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-05-09,Nitrogen,0.277,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-05-09,Phosphorus,0.12,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-05-23,Nitrogen,0.152,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-05-23,Turbidity,44.0,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-06-14,Dissolved oxygen (DO),7.45,mg/L,,MNPCA-S000-068,MISSISSIPPI RIVER AT LOCK AND DAM #2 AT HASTINGS,2.9276048898158527,,Final,No Secchi taken,original
2023-06-20,Turbidity,22.0,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-06-20,Nitrogen,0.242,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-06-20,Phosphorus,0.07,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-06-27,Phosphorus,0.13,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-06-27,Nitrogen,0.273,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-06-27,Turbidity,24.0,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-07-10,Nitrogen,0.249,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-07-10,Turbidity,15.0,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-07-12,Dissolved oxygen (DO),7.54,mg/L,,MNPCA-S000-068,MISSISSIPPI RIVER AT LOCK AND DAM #2 AT HASTINGS,2.9276048898158527,,Final,,original
2023-07-24,Turbidity,12.0,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-07-24,Nitrogen,0.332,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-07-24,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,original
2023-08-15,Turbidity,17.0,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-08-15,Nitrogen,0.324,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-08-15,Phosphorus,0.06,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Preliminary,Hold time parameters were exceeded during the collection to analysis phase of sample processing.,original
2023-08-23,Dissolved oxygen (DO),7.86,mg/L,,MNPCA-S000-068,MISSISSIPPI RIVER AT LOCK AND DAM #2 AT HASTINGS,2.9276048898158527,,Final,"Sunny, 7 mph SW wind.",original
2023-09-13,Dissolved oxygen (DO),8.67,mg/L,,MNPCA-S000-068,MISSISSIPPI RIVER AT LOCK AND DAM #2 AT HASTINGS,2.9276048898158527,,Final,"Sunny, 3 mph E wind",original
2023-10-05,Dissolved oxygen (DO),7.45,mg/L,,MNPCA-S000-068,MISSISSIPPI RIVER AT LOCK AND DAM #2 AT HASTINGS,2.9276048898158527,,Final,,original
2023-10-17,Nitrogen,0.255,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2023-10-17,Turbidity,14.0,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,original
2024-05-14,Dissolved oxygen (DO),8.91,mg/L,,MNPCA-S016-671,"MISSISSIPPI R, 0.5 MI W OF PRESCOTT, WI",3.1919366786103227,,Final,,original
2024-07-10,Dissolved oxygen (DO),6.61,mg/L,,MNPCA-S016-671,"MISSISSIPPI R, 0.5 MI W OF PRESCOTT, WI",3.1919366786103227,,Final,High water,original
2024-07-22,Dissolved oxygen (DO),6.91,mg/L,,MNPCA-S006-749,"MISSISSIPPI R, POOL 2, 1/2 MI NO OF LOCK AND DAM NO. 2, RM 816, HASTINGS, MN",3.6370379918548337,,Final,,original
2024-08-12,Dissolved oxygen (DO),9.02,mg/L,,MNPCA-S006-749,"MISSISSIPPI R, POOL 2, 1/2 MI NO OF LOCK AND DAM NO. 2, RM 816, HASTINGS, MN",3.6370379918548337,,Final,,original
2024-08-13,Dissolved oxygen (DO),8.51,mg/L,,MNPCA-S016-671,"MISSISSIPPI R, 0.5 MI W OF PRESCOTT, WI",3.1919366786103227,,Final,,original
2024-09-30,Dissolved oxygen (DO),10.47,mg/L,,MNPCA-S006-749,"MISSISSIPPI R, POOL 2, 1/2 MI NO OF LOCK AND DAM NO. 2, RM 816, HASTINGS, MN",3.6370379918548337,,Final,,original
2021-08-12,Phosphorus,0.1274,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2021-08-19,Phosphorus,0.1263,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2021-07-16,Phosphorus,0.1174,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2021-07-29,Phosphorus,0.0975,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2021-05-29,Phosphorus,0.0887,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2021-07-01,Phosphorus,0.0979,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2021-06-10,Phosphorus,0.0937,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2021-05-13,Phosphorus,0.0691,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2019-08-15,Phosphorus,0.1377,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2019-06-28,Phosphorus,0.1775,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2019-07-13,Phosphorus,0.1995,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2019-07-31,Phosphorus,0.1726,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2019-08-29,Phosphorus,0.1228,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2019-05-16,Phosphorus,0.0602,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2019-06-13,Phosphorus,0.1174,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2019-05-31,Phosphorus,0.0811,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2020-07-16,Phosphorus,0.1487,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2020-06-11,Phosphorus,0.1216,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2020-06-25,Phosphorus,0.1097,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2020-07-30,Phosphorus,0.5256,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2020-05-21,Phosphorus,0.2471,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2020-05-16,Phosphorus,0.0687,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2020-08-27,Phosphorus,0.1634,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2020-08-15,Phosphorus,0.1278,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2023-06-29,Phosphorus,0.1263,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2023-07-14,Phosphorus,0.0863,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2023-08-10,Phosphorus,0.1054,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2023-06-15,Phosphorus,0.1332,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2023-07-27,Phosphorus,0.1086,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2023-05-11,Phosphorus,0.1502,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2023-08-17,Phosphorus,0.1023,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2023-06-01,Phosphorus,0.1425,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2018-07-26,Phosphorus,0.1723,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2018-05-03,Phosphorus,0.1833,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2018-08-30,Phosphorus,0.1428,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2018-07-12,Phosphorus,0.1884,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2018-06-28,Phosphorus,0.1866,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2018-08-11,Phosphorus,0.1335,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2018-05-18,Phosphorus,0.1111,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2018-06-14,Phosphorus,0.2107,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2017-05-12,Phosphorus,0.101,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2017-08-10,Phosphorus,0.1044,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2017-06-30,Phosphorus,0.1112,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2017-08-24,Phosphorus,0.1953,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2017-06-15,Phosphorus,0.1306,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2017-07-13,Phosphorus,0.1127,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2017-07-27,Phosphorus,0.1054,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2017-06-01,Phosphorus,0.1263,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2024-05-30,Phosphorus,0.1541,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2024-06-27,Phosphorus,0.2255,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2024-05-09,Phosphorus,0.1695,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2024-08-29,Phosphorus,0.1264,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2024-08-08,Phosphorus,0.2214,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2024-06-06,Phosphorus,0.2286,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2024-07-11,Phosphorus,0.2065,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2024-08-01,Phosphorus,0.1717,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2022-08-11,Phosphorus,0.0827,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2022-06-02,Phosphorus,0.168,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2022-06-30,Phosphorus,0.1577,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2022-05-13,Phosphorus,0.17,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2022-05-19,Phosphorus,0.2059,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2022-09-01,Phosphorus,0.0897,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2022-07-28,Phosphorus,0.1078,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2022-07-14,Phosphorus,0.169,,,,,,,,,lag_MNDA_PESTICIDE-S000-339_d1
2016-08-18,Phosphorus,0.1116,,,,,,,,,lag_MNPCA-S009-000_d1
2016-07-28,Phosphorus,0.172,,,,,,,,,lag_MNPCA-S009-000_d1
2016-10-01,Phosphorus,0.087,,,,,,,,,lag_MNPCA-S009-000_d1
2016-09-22,Phosphorus,0.0907,,,,,,,,,lag_MNPCA-S009-000_d1
2016-08-18,Dissolved oxygen (DO),6.9893,,,,,,,,,lag_MNPCA-S009-000_d1
2016-07-28,Dissolved oxygen (DO),6.7002,,,,,,,,,lag_MNPCA-S009-000_d1
2016-09-22,Dissolved oxygen (DO),8.2533,,,,,,,,,lag_MNPCA-S009-000_d1
2016-08-09,Phosphorus,0.1198,,,,,,,,,lag_MNPCA-S009-001_d1
2016-09-02,Phosphorus,0.3018,,,,,,,,,lag_MNPCA-S009-001_d1
2024-07-23,Dissolved oxygen (DO),7.4231,,,,,,,,,lag_MNPCA-S009-001_d1
2024-10-01,Dissolved oxygen (DO),10.5193,,,,,,,,,lag_MNPCA-S009-001_d1
2016-02-16,Phosphorus,0.036,,,,,,,,,direct_MNPCA-S000-068
2016-10-03,Phosphorus,0.216,,,,,,,,,direct_MNPCA-S000-068
2015-11-17,Phosphorus,0.036,,,,,,,,,direct_MNPCA-S000-068
2018-10-31,Phosphorus,0.08,,,,,,,,,direct_USGS-05331580
2018-04-17,Phosphorus,0.29,,,,,,,,,direct_USGS-05331580
2018-08-29,Phosphorus,0.15,,,,,,,,,direct_USGS-05331580
2018-03-14,Phosphorus,0.2,,,,,,,,,direct_USGS-05331580
2018-05-23,Phosphorus,0.12,,,,,,,,,direct_USGS-05331580
2018-07-23,Phosphorus,0.22,,,,,,,,,direct_USGS-05331580
2018-04-23,Phosphorus,0.26,,,,,,,,,direct_USGS-05331580
2018-11-29,Phosphorus,0.05,,,,,,,,,direct_USGS-05331580
2018-12-12,Phosphorus,0.04,,,,,,,,,direct_USGS-05331580
2018-05-16,Phosphorus,0.13,,,,,,,,,direct_USGS-05331580
2018-02-13,Phosphorus,0.04,,,,,,,,,direct_USGS-05331580
2018-06-19,Phosphorus,0.25,,,,,,,,,direct_USGS-05331580
2018-06-05,Phosphorus,0.18,,,,,,,,,direct_USGS-05331580
2018-07-30,Phosphorus,0.23,,,,,,,,,direct_USGS-05331580
2018-01-24,Phosphorus,0.04,,,,,,,,,direct_USGS-05331580
2016-07-19,Phosphorus,0.22,,,,,,,,,direct_USGS-05331580
2016-02-23,Phosphorus,0.05,,,,,,,,,direct_USGS-05331580
2016-01-20,Phosphorus,0.06,,,,,,,,,direct_USGS-05331580
2016-06-13,Phosphorus,0.14,,,,,,,,,direct_USGS-05331580
2016-04-14,Phosphorus,0.07,,,,,,,,,direct_USGS-05331580
2016-06-21,Phosphorus,0.29,,,,,,,,,direct_USGS-05331580
2016-10-17,Phosphorus,0.15,,,,,,,,,direct_USGS-05331580
2016-05-24,Phosphorus,0.09,,,,,,,,,direct_USGS-05331580
2016-07-25,Phosphorus,0.25,,,,,,,,,direct_USGS-05331580
2016-05-12,Phosphorus,0.13,,,,,,,,,direct_USGS-05331580
2016-03-29,Phosphorus,0.07,,,,,,,,,direct_USGS-05331580
2016-12-27,Phosphorus,0.06,,,,,,,,,direct_USGS-05331580
2016-04-06,Phosphorus,0.07,,,,,,,,,direct_USGS-05331580
2017-01-17,Phosphorus,0.06,,,,,,,,,direct_USGS-05331580
2017-02-28,Phosphorus,0.11,,,,,,,,,direct_USGS-05331580
2017-06-20,Phosphorus,0.16,,,,,,,,,direct_USGS-05331580
2017-08-08,Phosphorus,0.12,,,,,,,,,direct_USGS-05331580
2017-06-06,Phosphorus,0.12,,,,,,,,,direct_USGS-05331580
2017-05-09,Phosphorus,0.12,,,,,,,,,direct_USGS-05331580
2017-04-04,Phosphorus,0.07,,,,,,,,,direct_USGS-05331580
2017-04-19,Phosphorus,0.09,,,,,,,,,direct_USGS-05331580
2017-07-18,Phosphorus,0.13,,,,,,,,,direct_USGS-05331580
2017-12-11,Phosphorus,0.05,,,,,,,,,direct_USGS-05331580
2017-10-30,Phosphorus,0.1,,,,,,,,,direct_USGS-05331580
2017-07-25,Phosphorus,0.11,,,,,,,,,direct_USGS-05331580
2017-03-21,Phosphorus,0.08,,,,,,,,,direct_USGS-05331580
2017-05-16,Phosphorus,0.12,,,,,,,,,direct_USGS-05331580
2015-06-30,Phosphorus,0.17,,,,,,,,,direct_USGS-05331580
2015-02-12,Phosphorus,0.04,,,,,,,,,direct_USGS-05331580
2015-03-17,Phosphorus,0.05,,,,,,,,,direct_USGS-05331580
2015-04-02,Phosphorus,0.07,,,,,,,,,direct_USGS-05331580
2015-08-20,Phosphorus,0.15,,,,,,,,,direct_USGS-05331580
2015-07-09,Phosphorus,0.16,,,,,,,,,direct_USGS-05331580
2015-10-14,Phosphorus,0.11,,,,,,,,,direct_USGS-05331580
2015-12-16,Phosphorus,0.07,,,,,,,,,direct_USGS-05331580
2015-04-16,Phosphorus,0.07,,,,,,,,,direct_USGS-05331580
2015-05-12,Phosphorus,0.12,,,,,,,,,direct_USGS-05331580
2015-07-22,Phosphorus,0.13,,,,,,,,,direct_USGS-05331580
2015-05-19,Phosphorus,0.1,,,,,,,,,direct_USGS-05331580
2015-01-13,Phosphorus,0.07,,,,,,,,,direct_USGS-05331580
2015-06-10,Phosphorus,0.12,,,,,,,,,direct_USGS-05331580
2018-10-31,Nitrogen,0.161,,,,,,,,,direct_USGS-05331580
2018-04-17,Nitrogen,0.506,,,,,,,,,direct_USGS-05331580
2018-08-29,Nitrogen,0.398,,,,,,,,,direct_USGS-05331580
2018-03-14,Nitrogen,0.169,,,,,,,,,direct_USGS-05331580
2018-05-23,Nitrogen,0.189,,,,,,,,,direct_USGS-05331580
2018-07-23,Nitrogen,0.246,,,,,,,,,direct_USGS-05331580
2018-04-23,Nitrogen,0.247,,,,,,,,,direct_USGS-05331580
2018-11-29,Nitrogen,0.054,,,,,,,,,direct_USGS-05331580
2018-12-12,Nitrogen,0.049,,,,,,,,,direct_USGS-05331580
2018-05-16,Nitrogen,0.391,,,,,,,,,direct_USGS-05331580
2018-02-13,Nitrogen,0.055,,,,,,,,,direct_USGS-05331580
2018-06-19,Nitrogen,0.204,,,,,,,,,direct_USGS-05331580
2018-06-05,Nitrogen,0.304,,,,,,,,,direct_USGS-05331580
2018-07-30,Nitrogen,0.29,,,,,,,,,direct_USGS-05331580
2018-01-24,Nitrogen,0.073,,,,,,,,,direct_USGS-05331580
2016-07-19,Nitrogen,0.621,,,,,,,,,direct_USGS-05331580
2016-08-09,Nitrogen,0.569,,,,,,,,,direct_USGS-05331580
2016-02-23,Nitrogen,0.101,,,,,,,,,direct_USGS-05331580
2016-01-20,Nitrogen,0.045,,,,,,,,,direct_USGS-05331580
2016-06-13,Nitrogen,0.337,,,,,,,,,direct_USGS-05331580
2016-04-14,Nitrogen,0.217,,,,,,,,,direct_USGS-05331580
2016-06-21,Nitrogen,0.546,,,,,,,,,direct_USGS-05331580
2016-10-17,Nitrogen,0.234,,,,,,,,,direct_USGS-05331580
2016-05-24,Nitrogen,0.374,,,,,,,,,direct_USGS-05331580
2016-07-25,Nitrogen,0.486,,,,,,,,,direct_USGS-05331580
2016-05-12,Nitrogen,0.38,,,,,,,,,direct_USGS-05331580
2016-03-29,Nitrogen,0.188,,,,,,,,,direct_USGS-05331580
