ActivityStartDate,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultDepthHeightMeasure/MeasureUnitCode,MonitoringLocationIdentifier,_name,_dist_km,ResultDetectionConditionText,ResultStatusIdentifier,ResultCommentText,source
2019-08-14,Phosphorus,0.0653,mg/L,,MNDA_PESTICIDE-S005-395,"BATTLE CK, W OF US-61 AND 1 MI E OF THE MISSISSIPPI R",4.604633031568441,,Final,,augmented_copy2_jitter2d
2019-08-13,Phosphorus,0.0641,mg/L,,MNDA_PESTICIDE-S005-395,"BATTLE CK, W OF US-61 AND 1 MI E OF THE MISSISSIPPI R",4.604633031568441,,Final,,augmented_copy3_jitter1d
2019-08-30,Phosphorus,0.0085,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,augmented_copy1_jitter3d
2019-08-28,Phosphorus,0.0097,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,augmented_copy2_jitter1d
2019-08-29,Phosphorus,0.0048,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,augmented_copy3_jitter2d
2019-08-24,Phosphorus,0.057,mg/L,,MNDA_PESTICIDE-S005-395,"BATTLE CK, W OF US-61 AND 1 MI E OF THE MISSISSIPPI R",4.604633031568441,,Final,,augmented_copy1_jitter-3d
2019-08-29,Phosphorus,0.0595,mg/L,,MNDA_PESTICIDE-S005-395,"BATTLE CK, W OF US-61 AND 1 MI E OF THE MISSISSIPPI R",4.604633031568441,,Final,,augmented_copy2_jitter2d
2019-08-29,Phosphorus,0.061,mg/L,,MNDA_PESTICIDE-S005-395,"BATTLE CK, W OF US-61 AND 1 MI E OF THE MISSISSIPPI R",4.604633031568441,,Final,,augmented_copy3_jitter2d
2020-05-13,Phosphorus,0.0497,mg/L,,MNDA_PESTICIDE-S005-395,"BATTLE CK, W OF US-61 AND 1 MI E OF THE MISSISSIPPI R",4.604633031568441,,Final,,augmented_copy1_jitter-2d
2020-05-17,Phosphorus,0.0492,mg/L,,MNDA_PESTICIDE-S005-395,"BATTLE CK, W OF US-61 AND 1 MI E OF THE MISSISSIPPI R",4.604633031568441,,Final,,augmented_copy2_jitter2d
2020-05-12,Phosphorus,0.0477,mg/L,,MNDA_PESTICIDE-S005-395,"BATTLE CK, W OF US-61 AND 1 MI E OF THE MISSISSIPPI R",4.604633031568441,,Final,,augmented_copy3_jitter-3d
2020-05-24,Phosphorus,0.1206,mg/L,,MNDA_PESTICIDE-S005-395,"BATTLE CK, W OF US-61 AND 1 MI E OF THE MISSISSIPPI R",4.604633031568441,,Final,,augmented_copy1_jitter-3d
2020-05-30,Phosphorus,0.1215,mg/L,,MNDA_PESTICIDE-S005-395,"BATTLE CK, W OF US-61 AND 1 MI E OF THE MISSISSIPPI R",4.604633031568441,,Final,,augmented_copy2_jitter3d
2020-05-29,Phosphorus,0.1238,mg/L,,MNDA_PESTICIDE-S005-395,"BATTLE CK, W OF US-61 AND 1 MI E OF THE MISSISSIPPI R",4.604633031568441,,Final,,augmented_copy3_jitter2d
2020-05-30,Phosphorus,0.0063,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,augmented_copy1_jitter3d
2020-05-24,Phosphorus,0.0042,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,augmented_copy2_jitter-3d
2020-05-25,Phosphorus,0.0059,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,augmented_copy3_jitter-2d
2020-06-02,Phosphorus,0.0523,mg/L,,MNDA_PESTICIDE-S005-395,"BATTLE CK, W OF US-61 AND 1 MI E OF THE MISSISSIPPI R",4.604633031568441,,Final,,augmented_copy1_jitter1d
2020-06-04,Phosphorus,0.0529,mg/L,,MNDA_PESTICIDE-S005-395,"BATTLE CK, W OF US-61 AND 1 MI E OF THE MISSISSIPPI R",4.604633031568441,,Final,,augmented_copy2_jitter3d
2020-05-29,Phosphorus,0.057,mg/L,,MNDA_PESTICIDE-S005-395,"BATTLE CK, W OF US-61 AND 1 MI E OF THE MISSISSIPPI R",4.604633031568441,,Final,,augmented_copy3_jitter-3d
2020-06-09,Phosphorus,0.0651,mg/L,,MNDA_PESTICIDE-S005-395,"BATTLE CK, W OF US-61 AND 1 MI E OF THE MISSISSIPPI R",4.604633031568441,,Final,,augmented_copy1_jitter-3d
2020-06-11,Phosphorus,0.0669,mg/L,,MNDA_PESTICIDE-S005-395,"BATTLE CK, W OF US-61 AND 1 MI E OF THE MISSISSIPPI R",4.604633031568441,,Final,,augmented_copy2_jitter-1d
2020-06-13,Phosphorus,0.0648,mg/L,,MNDA_PESTICIDE-S005-395,"BATTLE CK, W OF US-61 AND 1 MI E OF THE MISSISSIPPI R",4.604633031568441,,Final,,augmented_copy3_jitter1d
2020-06-26,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,augmented_copy1_jitter3d
2020-06-21,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,augmented_copy2_jitter-2d
2020-06-20,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,augmented_copy3_jitter-3d
2020-06-24,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,augmented_copy1_jitter1d
2020-06-25,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,augmented_copy2_jitter2d
2020-06-22,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,augmented_copy3_jitter-1d
2020-07-17,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,augmented_copy1_jitter1d
2020-07-15,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,augmented_copy2_jitter-1d
2020-07-18,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,augmented_copy3_jitter2d
2020-08-09,Phosphorus,0.0071,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,augmented_copy1_jitter-3d
2020-08-14,Phosphorus,0.0031,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,augmented_copy2_jitter2d
2020-08-14,Phosphorus,0.0067,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,augmented_copy3_jitter2d
2021-04-26,Dissolved oxygen (DO),12.0502,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,stream field measurements,augmented_copy1_jitter-1d
2021-04-28,Dissolved oxygen (DO),11.9042,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,stream field measurements,augmented_copy2_jitter1d
2021-04-24,Dissolved oxygen (DO),12.0685,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,stream field measurements,augmented_copy3_jitter-3d
2021-05-02,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,augmented_copy1_jitter3d
2021-05-02,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,augmented_copy2_jitter3d
2021-04-26,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,augmented_copy3_jitter-3d
2021-06-19,Phosphorus,0.0065,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,augmented_copy1_jitter-2d
2021-06-24,Phosphorus,0.0057,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,augmented_copy2_jitter3d
2021-06-20,Phosphorus,0.0066,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,augmented_copy3_jitter-1d
2021-06-26,Dissolved oxygen (DO),5.543,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,stream field measurements,augmented_copy1_jitter-3d
2021-06-27,Dissolved oxygen (DO),5.6089,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,stream field measurements,augmented_copy2_jitter-2d
2021-06-26,Dissolved oxygen (DO),5.7623,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,stream field measurements,augmented_copy3_jitter-3d
2021-07-15,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,augmented_copy1_jitter-1d
2021-07-15,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,augmented_copy2_jitter-1d
2021-07-13,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,augmented_copy3_jitter-3d
2021-08-07,Phosphorus,0.0053,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,augmented_copy1_jitter-3d
2021-08-08,Phosphorus,0.0064,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,augmented_copy2_jitter-2d
2021-08-08,Phosphorus,0.0032,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,augmented_copy3_jitter-2d
2021-08-30,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,augmented_copy1_jitter-2d
2021-08-29,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,augmented_copy2_jitter-3d
2021-09-04,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,augmented_copy3_jitter3d
2021-10-18,Dissolved oxygen (DO),9.654,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,stream field measurements,augmented_copy1_jitter-3d
2021-10-18,Dissolved oxygen (DO),9.6272,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,stream field measurements,augmented_copy2_jitter-3d
2021-10-22,Dissolved oxygen (DO),9.603,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,stream field measurements,augmented_copy3_jitter1d
2022-05-07,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,augmented_copy1_jitter3d
2022-05-01,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,augmented_copy2_jitter-3d
2022-05-06,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,augmented_copy3_jitter2d
2023-05-06,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,augmented_copy1_jitter3d
2023-05-02,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,augmented_copy2_jitter-1d
2023-05-02,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,augmented_copy3_jitter-1d
2023-06-11,Dissolved oxygen (DO),7.947,mg/L,,MNPCA-S009-005,"MISSISSIPPI RIVER 2.1 MI NORTH WEST OF WEST ST PAUL, MN (RIVER MILE 841)",3.167440228310527,,Final,,augmented_copy1_jitter-3d
2023-06-15,Dissolved oxygen (DO),8.2008,mg/L,,MNPCA-S009-005,"MISSISSIPPI RIVER 2.1 MI NORTH WEST OF WEST ST PAUL, MN (RIVER MILE 841)",3.167440228310527,,Final,,augmented_copy2_jitter1d
2023-06-11,Dissolved oxygen (DO),8.1794,mg/L,,MNPCA-S009-005,"MISSISSIPPI RIVER 2.1 MI NORTH WEST OF WEST ST PAUL, MN (RIVER MILE 841)",3.167440228310527,,Final,,augmented_copy3_jitter-3d
2023-06-13,Dissolved oxygen (DO),7.9844,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,,augmented_copy1_jitter-1d
2023-06-17,Dissolved oxygen (DO),8.0843,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,,augmented_copy2_jitter3d
2023-06-15,Dissolved oxygen (DO),8.0279,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,,augmented_copy3_jitter1d
2023-06-21,Phosphorus,0.0302,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,augmented_copy1_jitter1d
2023-06-21,Phosphorus,0.0284,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,augmented_copy2_jitter1d
2023-06-19,Phosphorus,0.0318,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,augmented_copy3_jitter-1d
2023-07-20,Phosphorus,0.0086,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,augmented_copy1_jitter3d
2023-07-18,Phosphorus,0.0022,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,augmented_copy2_jitter1d
2023-07-16,Phosphorus,0.003,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,augmented_copy3_jitter-1d
2023-07-15,Dissolved oxygen (DO),7.8811,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,,augmented_copy1_jitter-2d
2023-07-15,Dissolved oxygen (DO),7.9366,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,,augmented_copy2_jitter-2d
2023-07-15,Dissolved oxygen (DO),7.943,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,,augmented_copy3_jitter-2d
2023-07-15,Dissolved oxygen (DO),8.6063,mg/L,,MNPCA-S009-005,"MISSISSIPPI RIVER 2.1 MI NORTH WEST OF WEST ST PAUL, MN (RIVER MILE 841)",3.167440228310527,,Final,,augmented_copy1_jitter-3d
2023-07-17,Dissolved oxygen (DO),8.6076,mg/L,,MNPCA-S009-005,"MISSISSIPPI RIVER 2.1 MI NORTH WEST OF WEST ST PAUL, MN (RIVER MILE 841)",3.167440228310527,,Final,,augmented_copy2_jitter-1d
2023-07-16,Dissolved oxygen (DO),8.5703,mg/L,,MNPCA-S009-005,"MISSISSIPPI RIVER 2.1 MI NORTH WEST OF WEST ST PAUL, MN (RIVER MILE 841)",3.167440228310527,,Final,,augmented_copy3_jitter-2d
2023-08-19,Dissolved oxygen (DO),7.9289,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,,augmented_copy1_jitter-2d
2023-08-24,Dissolved oxygen (DO),7.9786,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,,augmented_copy2_jitter3d
2023-08-23,Dissolved oxygen (DO),8.0958,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,,augmented_copy3_jitter2d
2023-08-21,Dissolved oxygen (DO),7.7014,mg/L,,MNPCA-S009-005,"MISSISSIPPI RIVER 2.1 MI NORTH WEST OF WEST ST PAUL, MN (RIVER MILE 841)",3.167440228310527,,Final,,augmented_copy1_jitter-1d
2023-08-19,Dissolved oxygen (DO),7.6011,mg/L,,MNPCA-S009-005,"MISSISSIPPI RIVER 2.1 MI NORTH WEST OF WEST ST PAUL, MN (RIVER MILE 841)",3.167440228310527,,Final,,augmented_copy2_jitter-3d
2023-08-21,Dissolved oxygen (DO),7.6062,mg/L,,MNPCA-S009-005,"MISSISSIPPI RIVER 2.1 MI NORTH WEST OF WEST ST PAUL, MN (RIVER MILE 841)",3.167440228310527,,Final,,augmented_copy3_jitter-1d
2023-09-02,Dissolved oxygen (DO),7.6172,mg/L,,MNPCA-S009-005,"MISSISSIPPI RIVER 2.1 MI NORTH WEST OF WEST ST PAUL, MN (RIVER MILE 841)",3.167440228310527,,Final,"Sunny, 11 mph S wind",augmented_copy1_jitter-3d
2023-09-06,Dissolved oxygen (DO),7.6305,mg/L,,MNPCA-S009-005,"MISSISSIPPI RIVER 2.1 MI NORTH WEST OF WEST ST PAUL, MN (RIVER MILE 841)",3.167440228310527,,Final,"Sunny, 11 mph S wind",augmented_copy2_jitter1d
2023-09-08,Dissolved oxygen (DO),7.5427,mg/L,,MNPCA-S009-005,"MISSISSIPPI RIVER 2.1 MI NORTH WEST OF WEST ST PAUL, MN (RIVER MILE 841)",3.167440228310527,,Final,"Sunny, 11 mph S wind",augmented_copy3_jitter3d
2023-09-03,Dissolved oxygen (DO),6.2238,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,"Cloudy, 12 mph NW wind",augmented_copy1_jitter-3d
2023-09-08,Dissolved oxygen (DO),6.1705,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,"Cloudy, 12 mph NW wind",augmented_copy2_jitter2d
2023-09-03,Dissolved oxygen (DO),6.2049,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,"Cloudy, 12 mph NW wind",augmented_copy3_jitter-3d
2023-10-08,Dissolved oxygen (DO),10.4335,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,,augmented_copy1_jitter-3d
