ActivityStartDate,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultDepthHeightMeasure/MeasureUnitCode,MonitoringLocationIdentifier,_name,_dist_km,ResultDetectionConditionText,ResultStatusIdentifier,ResultCommentText
2021-07-21,Phosphorus,0.09,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2021-07-21,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,Not Detected,Accepted,
2021-07-21,Nitrogen,0.461,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2021-07-21,Turbidity,19,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2021-07-30,Phosphorus,0.14,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2021-07-30,Turbidity,16,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2021-07-30,Phosphorus,0.07,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2021-07-30,Nitrogen,0.331,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2021-08-23,Phosphorus,0.07,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2021-08-23,Phosphorus,0.11,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2021-08-23,Nitrogen,0.468,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2021-08-23,Turbidity,19,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2021-10-27,Dissolved oxygen (DO),9.87,mg/L,,MNPCA-S006-524,"MISSISSIPPI RIVER DOWNSTREAM OF THE US-61 BRIDGE IN HASTINGS, MN",3.8442140212284737,,Final,
2021-10-29,Phosphorus,0.03,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2021-10-29,Phosphorus,0.06,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2021-10-29,Turbidity,11,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2021-10-29,Nitrogen,0.199,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2021-12-14,Nitrogen,0.191,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2021-12-14,Turbidity,2.8,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2021-12-14,Phosphorus,0.04,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2021-12-14,Phosphorus,0.05,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2022-01-04,Turbidity,2.5,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2022-01-04,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,Not Detected,Accepted,
2022-01-04,Phosphorus,0.04,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2022-01-04,Nitrogen,0.090,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2022-02-28,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,Not Detected,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-02-28,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,Not Detected,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-02-28,Turbidity,2.0,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-03-24,Turbidity,11,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-03-24,Nitrogen,0.211,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2022-03-24,Phosphorus,0.14,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-03-24,Phosphorus,0.18,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-04-11,Turbidity,16,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2022-04-11,Phosphorus,0.14,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-04-11,Phosphorus,0.11,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-04-11,Nitrogen,0.317,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2022-04-21,Phosphorus,0.12,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-04-21,Phosphorus,0.04,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-04-21,Nitrogen,0.208,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2022-04-21,Turbidity,21,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-05-06,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,Not Detected,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-05-06,Phosphorus,0.13,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-05-06,Nitrogen,0.264,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2022-05-06,Turbidity,31,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2022-05-23,Phosphorus,0.17,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-05-23,Phosphorus,0.06,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-05-23,Nitrogen,0.259,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2022-05-23,Turbidity,31,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2022-06-17,Turbidity,28,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2022-06-17,Nitrogen,0.245,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2022-06-17,Phosphorus,0.06,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-06-17,Phosphorus,0.16,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-06-27,Phosphorus,0.13,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-06-27,Phosphorus,0.08,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-06-27,Nitrogen,0.286,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2022-06-27,Turbidity,23,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2022-07-13,Phosphorus,0.12,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-07-13,Phosphorus,0.16,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-07-13,Nitrogen,0.251,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2022-07-13,Turbidity,29,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2022-07-29,Phosphorus,0.03,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-07-29,Phosphorus,0.12,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-07-29,Turbidity,20,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2022-07-29,Nitrogen,0.317,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2022-08-31,Turbidity,19,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-08-31,Nitrogen,0.411,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2022-08-31,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,Not Detected,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-08-31,Phosphorus,0.10,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-10-28,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,Not Detected,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-10-28,Phosphorus,0.06,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-10-28,Turbidity,13,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2022-10-28,Nitrogen,0.160,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2022-12-09,Turbidity,3.6,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2022-12-09,Phosphorus,0.06,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2022-12-09,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,Not Detected,Accepted,
2022-12-09,Nitrogen,0.211,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-01-23,Turbidity,2.8,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-01-23,Nitrogen,0.070,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-01-23,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,Not Detected,Accepted,
2023-01-23,Phosphorus,0.03,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-02-21,Phosphorus,0.03,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-02-21,Phosphorus,0.03,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-02-21,Nitrogen,0.074,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-02-21,Turbidity,3.6,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2023-03-20,Turbidity,7.1,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-03-20,Nitrogen,0.070,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-03-20,Phosphorus,0.08,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-03-20,Phosphorus,0.13,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-04-03,Phosphorus,0.12,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-04-03,Nitrogen,0.102,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-04-03,Phosphorus,0.98,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-04-03,Turbidity,22,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-04-18,Nitrogen,0.297,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-04-18,Phosphorus,0.22,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-04-18,Phosphorus,0.18,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-04-18,Turbidity,37,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-05-09,Nitrogen,0.277,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-05-09,Phosphorus,0.04,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-05-09,Turbidity,23,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-05-09,Phosphorus,0.12,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-05-23,Turbidity,44,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-05-23,Nitrogen,0.152,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-06-14,Dissolved oxygen (DO),7.88,mg/L,,MNPCA-S001-238,MISSISSIPPI R DNST OF HASTINGS RR BR,2.1984468911258066,,Final,
2023-06-20,Phosphorus,0.13,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-06-20,Phosphorus,0.07,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-06-20,Nitrogen,0.242,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-06-20,Turbidity,22,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-06-27,Phosphorus,0.13,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-06-27,Phosphorus,0.05,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-06-27,Nitrogen,0.273,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-06-27,Turbidity,24,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-07-10,Nitrogen,0.249,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-07-10,Turbidity,15,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-07-12,Dissolved oxygen (DO),7.38,mg/L,,MNPCA-S001-238,MISSISSIPPI R DNST OF HASTINGS RR BR,2.1984468911258066,,Final,
2023-07-24,Turbidity,12,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-07-24,Nitrogen,0.332,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-07-24,Phosphorus,0.08,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-07-24,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,Not Detected,Accepted,
2023-08-15,Turbidity,17,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-08-15,Nitrogen,0.324,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-08-15,Phosphorus,0.06,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Preliminary,Hold time parameters were exceeded during the collection to analysis phase of sample processing.
2023-08-15,Phosphorus,0.11,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Preliminary,
2023-08-23,Dissolved oxygen (DO),7.14,mg/L,,MNPCA-S001-238,MISSISSIPPI R DNST OF HASTINGS RR BR,2.1984468911258066,,Final,"Sunny, 3 mph SW wind"
2023-09-13,Dissolved oxygen (DO),8.98,mg/L,,MNPCA-S001-238,MISSISSIPPI R DNST OF HASTINGS RR BR,2.1984468911258066,,Final,"Sunny, 3 mph E wind"
2023-10-05,Dissolved oxygen (DO),6.7,mg/L,,MNPCA-S001-238,MISSISSIPPI R DNST OF HASTINGS RR BR,2.1984468911258066,,Final,
2023-10-17,Nitrogen,0.255,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2023-10-17,Turbidity,14,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",3.6232393983022417,,Accepted,
2024-05-14,Dissolved oxygen (DO),8.91,mg/L,,MNPCA-S016-671,"MISSISSIPPI R, 0.5 MI W OF PRESCOTT, WI",1.0095526662633743,,Final,
2024-07-10,Dissolved oxygen (DO),6.61,mg/L,,MNPCA-S016-671,"MISSISSIPPI R, 0.5 MI W OF PRESCOTT, WI",1.0095526662633743,,Final,High water
2024-08-13,Dissolved oxygen (DO),8.51,mg/L,,MNPCA-S016-671,"MISSISSIPPI R, 0.5 MI W OF PRESCOTT, WI",1.0095526662633743,,Final,
